step,episode_return
1000,-200.45551507546162
2000,-125.7140048210213
3000,-244.3437682361432
4000,-314.85071084493245
5000,-171.87331762440238
6000,-290.25306321536584
7000,-247.77855808053948
8000,-190.67359396305267
9000,-153.95746875313634
10000,-114.92655676329812
11000,-123.81782922973859
12000,-246.02207038155444
13000,-233.64646188483945
14000,-218.6581606679346
15000,-269.34722157071616
16000,-145.21998255278854
17000,-117.12415928843606
18000,-44.074497200268866
19000,-314.2856021998747
20000,-39.925661019307256
21000,-0.3888221163287344
22000,-51.29389560697723
23000,63.875216533514006
24000,141.59559289284937
25000,29.93177454854798
26000,186.97189300613087
27000,94.65291321650236
28000,213.4455985000869
29000,205.3726533223446
30000,234.71387929880504
31000,169.5722443294608
32000,215.5966682912395
33000,259.30976934026575
34000,187.67982083158984
35000,278.5923181565807
36000,273.7752487338529
37000,198.66991361664734
38000,315.25066527439935
39000,312.09796536295977
40000,270.1915511118048
41000,325.3410618317587
42000,354.68157611395
43000,294.02653524880094
44000,339.9978752036749
45000,365.0106360888871
46000,361.22632830755464
47000,365.1750546462679
48000,345.62112602285094
49000,377.5399863379133
50000,346.87969388465143
51000,402.05060935694047
52000,435.50934399743363
53000,247.1044754838743
54000,349.9642425743079
55000,322.82861624855275
56000,420.1238090243097
57000,382.3351482037273
58000,-80.3995319216115
59000,384.04771733671515
60000,511.507580328654
61000,449.30753265054267
62000,524.5810821523656
63000,501.5489139245973
64000,496.1314295176243
65000,541.3177752584829
66000,539.9207577469676
67000,424.759003168471
68000,529.1199485520434
69000,525.7915946567404
70000,502.733764599992
71000,462.5087111053385
72000,-186.02567160206158
73000,-162.99274171122062
74000,272.0214586728834
75000,-46.89997020452096
76000,-55.456895748767316
77000,-132.2328594419534
78000,-134.49820442187593
79000,-156.2791480758524
80000,-25.544411695915976
81000,314.36452316397714
82000,393.4474806895943
83000,471.58515053763574
84000,466.9379783608288
85000,519.4005282321345
86000,542.6714573878627
87000,544.5864546068527
88000,590.2570391277236
89000,535.9636784693059
90000,522.6240253035855
91000,399.74521031077654
92000,513.8362829133832
93000,423.0520428816009
94000,525.8353233343977
95000,403.2876506643727
96000,529.6829183048038
97000,563.8552106818017
98000,521.7134181572582
99000,463.6078157794346
100000,-146.07074814626554
101000,565.4498022354345
102000,512.6056727844401
103000,346.0057888302752
104000,618.8615302388938
105000,593.0128661742984
106000,568.1026714857297
107000,600.6067777286729
108000,572.0033515604233
109000,476.87904303533946
110000,554.7594856310674
111000,637.8785430729663
112000,422.45892766710443
113000,570.4075861353147
114000,513.3729263362222
115000,513.7438387797537
116000,-188.22355182545678
117000,608.6129256183865
118000,578.640231285888
119000,497.78550470435914
120000,476.3892845882348
121000,481.9386265197189
122000,448.20736390035165
123000,462.3774443306895
124000,538.8166211123099
125000,546.4013499173395
126000,585.7808477233897
127000,590.3210097462103
128000,444.94810576415733
129000,511.8433402781266
130000,537.4823507225551
131000,571.9141159796112
132000,566.1881004317738
133000,576.2852925832474
134000,507.3274875222467
135000,597.3782427011445
136000,542.2492968951988
137000,558.7019464843505
138000,493.7214766404846
139000,522.7323079132499
140000,597.9411984265523
141000,550.7945397734916
142000,516.6649387362503
143000,602.0130321313519
144000,500.3336584274251
145000,584.3791364942464
146000,613.8673708048066
147000,597.7034707755014
148000,569.2643245783465
149000,637.7595467986503
150000,641.8456606739638
151000,466.37222682421276
152000,411.07479169725264
153000,609.0587780499379
154000,618.4422958786341
155000,610.4984730010223
156000,651.6274902047359
157000,645.3515089720645
158000,664.5875234907733
159000,618.4520949072706
160000,629.3202325187851
161000,635.8751241073213
162000,626.2019386616648
163000,558.9636971477943
164000,741.0224199278194
165000,548.2722264529577
166000,701.8502487572507
167000,619.2650036206289
168000,672.7607066111796
169000,613.4070830249069
170000,716.789279148528
171000,639.3481052036227
172000,724.9327992708289
173000,626.8229116197474
174000,742.0053731375154
175000,660.9375194291639
176000,828.9989428048121
177000,704.8070870210845
178000,670.0226127896576
179000,748.464933129923
180000,734.6711499337997
181000,711.3398998983644
182000,764.7115648520969
183000,685.934407297583
184000,705.798041921234
185000,703.3305821549748
186000,667.9559156839716
187000,665.7544458114695
188000,715.2133106468128
189000,678.2156173575172
190000,604.1063726550051
191000,682.8416040102854
192000,768.7045777740207
193000,685.8865145214376
194000,764.4107638269658
195000,788.0223524049785
196000,720.3538274281677
197000,760.0109752883793
198000,782.884602102339
199000,724.4127547533042
200000,742.7198021980174
201000,689.247514680364
202000,758.7218787843944
203000,787.472073365808
204000,753.8801569344585
205000,744.4211248884778
206000,826.6227601377707
207000,778.6196153888671
208000,898.7064458878978
209000,842.2418313515519
210000,817.6171094662009
211000,831.5151198105254
212000,778.1005754940763
213000,781.0326953030469
214000,840.3256892490094
215000,771.8590541214979
216000,819.682159560194
217000,831.8604674456016
218000,799.9277394983143
219000,815.0018888093934
220000,943.9573123166069
221000,747.1953244418805
222000,819.8737204405184
223000,788.0401569473006
224000,795.8088252513704
225000,790.8245780596701
226000,835.6108506713545
227000,802.8595113481941
228000,820.4693127993315
229000,817.4211924133781
230000,723.4984011871563
231000,782.0135449576852
232000,852.6789014868472
233000,822.3388477528222
234000,724.1075881753989
235000,785.2259659477855
236000,763.440831084589
237000,747.1241424504236
238000,810.8638223716961
239000,850.9779163110742
240000,920.5260233395187
241000,800.7815126203794
242000,863.3045287206901
243000,795.7666676858734
244000,823.3758356341855
245000,816.3854126430388
246000,851.8081918252541
247000,893.786016419989
248000,892.0321449040363
249000,896.6212156376911
250000,893.1310425337745
251000,849.3011362533379
252000,840.5057375649768
253000,704.4081586804197
254000,844.7517706374321
255000,879.5215320827829
256000,838.4489047541988
257000,934.247319906715
258000,860.7831050504006
259000,958.1280050781801
260000,864.2343461704488
261000,930.6050224925991
262000,896.6961134670057
263000,905.2352785076445
264000,880.48438257134
265000,926.9224620221976
266000,918.0219426567012
267000,950.6381933901283
268000,866.3318010982573
269000,891.2706413332137
270000,956.7120745038923
271000,926.7070483225768
272000,984.9610798762475
273000,951.7797869269151
274000,842.1429276482436
275000,886.2967878654789
276000,890.2429589775319
277000,898.6602714489909
278000,886.9333401168994
279000,894.383899348223
280000,921.0091782417946
281000,935.0956000906373
282000,881.2476188541275
283000,974.5350120321186
284000,936.8639268199362
285000,980.851772678628
286000,932.243571361798
287000,1034.3976089644814
288000,907.5954204290632
289000,1027.4570708243698
290000,521.284193908488
291000,860.8219264901834
292000,904.4667913766611
293000,899.135283270902
294000,892.794116362709
295000,888.9636660393755
296000,664.7859353442527
297000,919.7602677792611
298000,955.2818826594882
299000,1004.1463089946031
300000,991.7143782224141
301000,958.6008382495329
302000,1084.7038308536946
303000,1050.2684121211146
304000,980.2610765000593
305000,1021.5660243974305
306000,-470.5174518772393
307000,909.0849359338392
308000,1027.930534449557
309000,1065.2023634253492
310000,1089.263867569873
311000,857.5515484841338
312000,-509.51246949191636
313000,996.4177587942955
314000,1018.5727759795388
315000,951.5201685831787
316000,1077.3169118323062
317000,1077.708766124538
318000,1089.82630377292
319000,1009.2438584169698
320000,1022.409367603544
321000,948.9602224955061
322000,931.6871176734969
323000,1002.824285268663
324000,822.4471193721168
325000,953.401878719874
326000,990.5517451829488
327000,891.1776841509142
328000,1012.6198021409191
329000,925.2729425357531
330000,1039.2073413748224
331000,1028.9075191626519
332000,919.113374591236
333000,1038.8599050774296
334000,1029.1158660256992
335000,1021.4906712422107
336000,1021.665323606003
337000,1051.7272396172048
338000,1135.0594414833522
339000,1017.7232677592233
340000,1095.0749972341275
341000,1105.265975431305
342000,1122.9534086015296
343000,1158.4783902455372
344000,1054.0141045250966
345000,1096.7070833463208
346000,1080.4225920482968
347000,1085.8478004918516
348000,1073.466598817308
349000,1060.554337815438
350000,1049.3903689824895
351000,1085.7707250266901
352000,1077.4098489814078
353000,1060.0677999204622
354000,1084.1666778522451
355000,931.6418384745581
356000,983.9790298867176
357000,1045.5894688244794
358000,1083.6862844436541
359000,1058.2058543593666
360000,923.3812098738279
361000,1067.5424411832716
362000,1021.1805692532639
363000,1104.703213228002
364000,1060.8365652763832
365000,1030.5479470073726
366000,1110.2976221415124
367000,1107.9046693045605
368000,1131.9890123970777
369000,1010.3412464891808
370000,1040.107495273229
371000,1046.519132413419
372000,-502.002840154829
373000,1076.9497739318278
374000,889.7382618626921
375000,981.3841881552011
376000,1093.3090464147358
377000,842.3463236015788
378000,1022.1233702684615
379000,568.1079143850279
380000,995.656094331444
381000,998.4348536614301
382000,964.3219508957372
383000,1019.1772679327379
384000,1041.8264716665235
385000,984.7113830366353
386000,965.4486268695384
387000,1012.8351974227604
388000,992.7414710017594
389000,994.8501245400139
390000,1013.7844494453332
391000,1027.6689524126925
392000,998.3639767988634
393000,1003.1950767884125
394000,1027.172145579994
395000,914.6133458364732
396000,973.3841630501848
397000,1009.3369494389071
398000,1057.6955670323482
399000,1012.5017972801337
400000,1054.5958949688745
401000,1054.5270145975471
402000,1042.9683801772157
403000,1007.3366136146097
404000,931.7195117368393
405000,953.2055007704663
406000,1049.0622535956627
407000,961.7215496982348
408000,936.116846415171
409000,960.1715654918041
410000,939.7830708981
411000,1041.304355851005
412000,970.7862776774881
413000,1037.4369767350029
414000,959.1017343080882
415000,1006.8163905480629
416000,1022.9901111716334
417000,956.1596003684325
418000,927.630926344356
419000,765.6260571539996
420000,772.3719947868557
421000,883.8454544456453
422000,917.3611759328193
423000,1053.1714231056162
424000,936.2623929237941
425000,964.7660783060945
426000,905.7372541947119
427000,931.7087652317141
428000,1015.9487334880172
429000,962.6633217630161
430000,977.9217464276878
431000,943.9387280047459
432000,992.5455236048435
433000,933.1700494589762
434000,920.9061969994958
435000,1065.3417701678181
436000,1001.5371965174886
437000,898.8856027325651
438000,1055.4286523281246
439000,971.2208553404074
440000,883.0505408640577
441000,992.2761334736186
442000,873.1031727637215
443000,950.4830860072741
444000,888.0971724723572
445000,927.3937542672721
446000,964.2474087246592
447000,947.1112624418809
448000,866.1046985801548
449000,1027.1733136819282
450000,972.2106274195331
451000,924.2011853834264
452000,1007.9866116135896
453000,1036.028452723154
454000,-403.45616358911855
455000,927.9044857813415
456000,1023.9019826108508
457000,972.7362810929044
458000,1051.8821782061511
459000,964.461836749784
460000,932.0300204286693
461000,980.8820044093098
462000,898.0630669474085
463000,1029.8483808886615
464000,1003.2359156257501
465000,960.667724858123
466000,1116.1541224385476
467000,1019.8820957265751
468000,1032.4077086958491
469000,948.9802916692323
470000,996.9158264101917
471000,962.7715973871203
472000,350.25807722987616
473000,815.7022153702978
474000,797.6666748745554
475000,962.5148870691283
476000,927.6666684180082
477000,929.15173003071
478000,934.1076877743972
479000,844.1454809503896
480000,783.2684876354327
481000,1035.2401240210916
482000,1050.9831143304095
483000,989.8052968687185
484000,914.1117711846812
485000,947.0557121907063
486000,986.487243927284
487000,853.6254375268035
488000,961.0162002420678
489000,990.2692482483831
490000,986.0408186283723
491000,961.0880937029733
492000,989.6394013563862
493000,987.2012359020208
494000,944.5416870813114
495000,932.3975353585455
496000,938.2982452619581
497000,889.8060554886841
498000,1011.4427803819559
499000,1042.5868476567568
500000,998.4153546302557
501000,1057.3562480984954
502000,1019.571391090783
503000,1073.6625767157068
504000,1126.5522214979055
505000,950.1300058751433
506000,1007.3548880709282
507000,1001.0567106382396
508000,1083.3545177385276
509000,1021.5709171490405
510000,1088.8347595598416
511000,1053.0315580685678
512000,1039.084782992023
513000,1069.4765280285694
514000,1083.6250981808184
515000,1157.6939587402264
516000,1125.229475431193
517000,1110.2710751436578
518000,1106.1087634775822
519000,1146.4395010231015
520000,1199.2440471352697
521000,1102.8573715139069
522000,1153.449109213064
523000,1067.9893747552471
524000,1167.5001799943357
525000,1117.879786164335
526000,1134.0777555016634
527000,1163.3873616750047
528000,1121.6805885033564
529000,1125.9215214343008
530000,1106.286649090273
531000,1110.599216645455
532000,1098.9997496287565
533000,1098.0125230742099
534000,1159.0967717536646
535000,1092.2838190888729
536000,1144.0075753109927
537000,1087.2164118901298
538000,1179.3852002385324
539000,1142.0946664956105
540000,1174.35354562218
541000,1202.7655334965252
542000,1221.484823197922
543000,1128.472372542198
544000,1174.2111308509254
545000,1150.2805990852787
546000,1181.4298412446024
547000,-399.9577618437806
548000,-304.1988435287134
549000,-338.93131381684503
550000,-257.52447886373415
551000,-93.51222891618485
552000,345.7128981001077
553000,651.2023253112735
554000,919.402721032827
555000,726.1775601227309
556000,1003.0284622351329
557000,1247.7180950886147
558000,1292.778617356736
559000,1369.5283936663857
560000,1509.2776204946485
561000,1556.505760438643
562000,1480.6200888525004
563000,1532.2760431808028
564000,1530.7003370776715
565000,1533.9574705418654
566000,1500.9178570484669
567000,1548.6098941238583
568000,1599.483461157253
569000,1671.6394256184196
570000,1724.7329372154024
571000,1718.3861586439718
572000,1719.3810629317318
573000,1669.996559572792
574000,1842.12275621982
575000,1623.248136907414
576000,1702.244207490886
577000,1710.8629951676387
578000,1669.4631705749805
579000,1753.6945324603519
580000,1731.242888986396
581000,1707.1442871663635
582000,1667.3637209599663
583000,1763.5726505101409
584000,1616.8109668337302
585000,1682.673230279382
586000,1636.6850593646602
587000,1660.4196443201502
588000,1663.3103780769895
589000,1696.0287261707756
590000,1662.4946178564182
591000,1668.274591348009
592000,1446.5136762745142
593000,1491.1124290545024
594000,1493.960976093818
595000,1467.074622722245
596000,1430.6824481520528
597000,1413.2457860552022
598000,1479.3722421734242
599000,1488.8406721397207
600000,1437.672155910757
601000,1433.8647927852212
602000,1455.2825631920089
603000,1456.40009075337
604000,1456.3826863389188
605000,1373.7804023016984
606000,1527.4491506925995
607000,1470.0181621491552
608000,1416.4648980183397
609000,1464.7336374255874
610000,1433.2810751366337
611000,1405.4912998097345
612000,1366.544659867348
613000,1349.6475417415415
614000,1270.8174888568824
615000,1370.1835530247297
616000,1448.6459889031453
617000,1428.9284227123571
618000,1336.8741066594512
619000,1391.0633448673002
620000,433.23928873925337
621000,1154.5268651500387
622000,1188.1799893435273
623000,1242.1076939976008
624000,1279.8780536247095
625000,1333.702327641788
626000,1178.5861987693688
627000,1262.9651338159629
628000,1272.3898993030832
629000,1316.9688961092322
630000,1171.2368536552635
631000,1312.3048842658825
632000,1219.9732543281523
633000,1367.5592037890526
634000,1398.845726688064
635000,1402.3599664423964
636000,1453.0057341477627
637000,1444.8794834298988
638000,1457.9908755556899
639000,1554.4996847623845
640000,1466.5866191999598
641000,1540.774541727749
642000,1398.8197773684433
643000,567.3002058224084
644000,1534.2252995587348
645000,1340.6125798712417
646000,1450.1239499609403
647000,1477.2445788577963
648000,1462.3175474361258
649000,1431.9997664234272
650000,394.95792521593137
651000,1176.342339767485
652000,1437.4653151931757
653000,1644.5804688131395
654000,420.56250329617933
655000,1320.8081239207836
656000,1293.3123187736994
657000,1648.392497822981
658000,1566.3506257374797
659000,1560.8357268711513
660000,1542.32440846113
661000,1501.9451517445195
662000,1568.7627984640715
663000,1616.3107631001976
664000,1637.1791512834836
665000,1570.3556139752695
666000,1661.9266225109243
667000,1605.8163513756522
668000,1512.2365816283034
669000,1587.4367949908735
670000,1579.0304527342676
671000,1601.5119714894759
672000,1690.0364219802634
673000,1635.6087723349317
674000,1634.0467829381062
675000,1727.3424295640662
676000,1565.5779015759415
677000,1768.6289645578681
678000,1674.9182721395512
679000,1627.3873473663568
680000,1625.9770967663083
681000,1860.5632345455797
682000,1613.871435728485
683000,1712.4547124545436
684000,1700.1262448253192
685000,1678.5193275320376
686000,1732.0304868531857
687000,1942.7109989125538
688000,1849.0487534049446
689000,1785.3173946353527
690000,1750.2136422971962
691000,1924.871014672457
692000,1822.8616238989387
693000,1749.4479683644029
694000,1874.2123262969217
695000,1846.3288781021527
696000,1783.3510157855626
697000,1157.987683927051
698000,1970.4348396762864
699000,1964.6282804485056
700000,1164.8329568301524
701000,1887.525421541685
702000,1686.1912102858419
703000,1868.6533625083403
704000,2019.1768806382925
705000,2171.464350305051
706000,1949.3733772310072
707000,2154.2491597703097
708000,1983.3469627091458
709000,2019.8838084280412
710000,2106.614203530867
711000,1987.217186811333
712000,945.2875178283183
713000,997.4696924578902
714000,2141.0157859076958
715000,2035.0768848023588
716000,1992.4057179909705
717000,1824.8952492856668
718000,2006.2970593897564
719000,1980.3828133893792
720000,1805.6587579305162
721000,1691.4374840811859
722000,1658.2404057761314
723000,1956.256205285246
724000,1822.3582202404225
725000,979.77807765575
726000,947.8720113891181
727000,2097.3016988958666
728000,2126.454821961538
729000,2042.5872870672101
730000,1948.091915262779
731000,1626.6960821562736
732000,2035.2226128019747
733000,2116.3475492942716
734000,1686.0918156398618
735000,2058.8061418729662
736000,1877.6871413383647
737000,2095.508810513622
738000,2179.382486072121
739000,2217.6726516004123
740000,2061.388925878729
741000,2159.2738397594712
742000,1864.5185121250854
743000,1996.4411464076288
744000,2079.1800407064916
745000,2028.6503604627242
746000,505.34284370830704
747000,1875.8745401187505
748000,1780.841788285286
749000,1806.7679079057466
750000,1794.0654932536577
751000,1820.6521012488413
752000,1837.4462879364478
753000,1804.163376614553
754000,1722.4977791903502
755000,1793.8215962457016
756000,1774.7867454169755
757000,1858.3728932484664
758000,96.9649810011763
759000,1726.6650946712857
760000,2018.882677563448
761000,1729.7112692654032
762000,1978.652055157137
763000,2041.696979448978
764000,2119.6353968686562
765000,2056.6287010560422
766000,2162.1755933327727
767000,2117.5190603562423
768000,1966.0656213669079
769000,2096.929036947463
770000,2217.7295967735445
771000,1981.0904890065642
772000,1938.7477438606797
773000,1889.3558764605013
774000,1800.9524924407444
775000,2217.589874105407
776000,2306.862153354429
777000,2178.70402469417
778000,2154.5320152667246
779000,2158.6975271532483
780000,2377.7510078678674
781000,2510.9554555068557
782000,2355.4947407599093
783000,790.3019154116421
784000,2394.3606304708924
785000,2420.9180084025875
786000,2548.7215284730864
787000,2188.9611668358407
788000,2342.1168807593294
789000,2493.0316985768895
790000,2590.9493860280904
791000,2131.786349994749
792000,2179.5811152891847
793000,2420.987948893809
794000,2374.9705159936125
795000,2483.943886498532
796000,2102.3497536847576
797000,1824.3573799992255
798000,1848.1561303025064
799000,1948.9608828612668
800000,2300.2422042967796
801000,2433.338151336649
802000,2329.949544303511
803000,2698.264459529575
804000,2468.2737765643687
805000,2385.1016659871084
806000,2514.370495392164
807000,2490.4259100012832
808000,2637.41609309028
809000,2782.2424697547967
810000,2735.201071836948
811000,2424.582417583653
812000,2664.166696285789
813000,2635.1322068347104
814000,2728.5624233195954
815000,2501.4794711349687
816000,2567.760677197896
817000,2834.363451410313
818000,2635.9741695060056
819000,2585.1995780519683
820000,2612.894149896718
821000,2423.0125861044085
822000,2581.9837524030722
823000,2438.685523527213
824000,2748.1974601592165
825000,2651.4897635405737
826000,2815.9310966655944
827000,2556.942698708808
828000,2515.4119926769113
829000,2521.263813636279
830000,2147.445130772124
831000,2582.301935184551
832000,2643.749248719995
833000,2441.189059007798
834000,2366.1555785627243
835000,2699.7055949634796
836000,2502.903272273673
837000,2211.9120918660374
838000,2400.8217113775336
839000,2353.698012542226
840000,2420.4520991712884
841000,2421.535682097702
842000,2184.7782331571875
843000,2133.987201060676
844000,1951.1067664118418
845000,2141.178048184372
846000,2252.6826728135015
847000,2093.3276473176857
848000,2243.533980638051
849000,1792.5553676133384
850000,2345.0252288027546
851000,2260.227222912807
852000,2282.964149726903
853000,2298.6116174652734
854000,2495.292919270877
855000,2448.305508804193
856000,2467.35426109682
857000,2447.6000166117788
858000,2566.084715975653
859000,2762.6512506317795
860000,2581.4346079722063
861000,2333.3267785615403
862000,2429.467548537856
863000,2480.934037729967
864000,2530.145264455643
865000,2414.589628735309
866000,2482.035760337562
867000,2078.9242156307328
868000,2379.4842280376865
869000,2307.998460809875
870000,2237.1005681388706
871000,2459.260387708877
872000,2334.7381343170737
873000,2358.11100281336
874000,1746.5006912387344
875000,2122.7646133033372
876000,2492.656320722742
877000,2001.0143921856134
878000,1684.059183381744
879000,1896.131703271346
880000,1849.5463257413664
881000,1979.4989691773715
882000,1396.9570515206542
883000,1856.8922488474323
884000,1916.61362666903
885000,1834.7112303758672
886000,2019.0231884206696
887000,1952.2851617992294
