step,episode_return
1000,-74.53215181681954
2000,-220.3896748795587
3000,-293.08615956679876
4000,-269.66103601594335
5000,-225.61776739111133
6000,-220.51188082833542
7000,-247.57187501618424
8000,-217.273311183348
9000,-227.5126240566952
10000,-233.2441940969502
11000,-193.99957965747203
12000,-189.19100221161958
13000,-257.102811914528
14000,-268.1051422855743
15000,-224.0268306632889
16000,-225.57046683270235
17000,-166.1496950703557
18000,-180.64093504414424
19000,-191.12151110473792
20000,-178.3244707802343
21000,-174.72875686483488
22000,-106.43355765763579
23000,-4.223329388134353
24000,21.588013404697097
25000,29.417078507237047
26000,66.11959296663552
27000,144.70781136305118
28000,18.020196342790353
29000,165.5234017877474
30000,219.36273058148075
31000,258.3437967855749
32000,255.06910482013882
33000,321.41335299763415
34000,368.0547151075761
35000,177.07046035733708
36000,-185.26466621266792
37000,-5.363153397837605
38000,318.43710409266123
39000,613.1973555477327
40000,623.1177141840205
41000,502.7423245342091
42000,43.47386526719616
43000,483.42765240228425
44000,731.3110084653782
45000,758.2586175480234
46000,806.6274518044778
47000,797.9757786476646
48000,514.4428600163417
49000,942.9954386690423
50000,249.06584945212649
51000,299.76596627227326
52000,409.1531046279064
53000,492.7858314397686
54000,731.5214488129914
55000,717.2021960944301
56000,679.5950248573797
57000,871.9846880689672
58000,890.5580015053371
59000,961.9181354479373
60000,1038.010345924133
61000,799.496213133529
62000,1176.9538727916074
63000,1196.8797223090432
64000,709.3900567684944
65000,24.08373060751359
66000,115.68545089921453
67000,1277.7528156584415
68000,1243.883616424464
69000,1217.543638310424
70000,1197.6609468614438
71000,1253.8188750413224
72000,1287.1363906275585
73000,1268.2611912803984
74000,1290.833085536154
75000,1316.3150107166198
76000,1268.7061009635574
77000,1260.0397785158605
78000,1343.8183005677247
79000,1308.6727334800048
80000,1282.5540031246437
81000,1322.9635903474734
82000,1373.156276810192
83000,1384.7484431403248
84000,1375.1500866880394
85000,1467.021650814521
86000,1526.6952948002709
87000,1514.2861890331167
88000,1505.7294502788054
89000,1555.80710935757
90000,1620.8001304566337
91000,1655.7706096259847
92000,1668.707020870866
93000,-159.7224094250656
94000,1595.781721462825
95000,1098.086591728967
96000,1730.6523338523825
97000,1668.3015713342554
98000,1655.0919213886816
99000,1701.2040920085497
100000,1696.5146378903678
101000,1743.4280878132167
102000,1014.5911785349225
103000,1783.5605742511273
104000,1768.1579845122585
105000,1686.0950156599195
106000,1606.1557878667638
107000,183.89777639272393
108000,1687.4810173520577
109000,1575.09733294971
110000,1611.7662878567098
111000,1723.7748670892415
112000,1755.8479899288761
113000,1764.9891914891045
114000,1784.1727504558544
115000,1772.2963793227264
116000,1827.428410259837
117000,1759.5252095999963
118000,1837.9982876633137
119000,1912.0302603685964
120000,1921.9538062199483
121000,2012.4542124886161
122000,1984.97752625857
123000,1977.7068242703522
124000,1949.5066872466648
125000,1957.1679023093907
126000,1969.4470023535152
127000,1990.622705419205
128000,2014.4573295549064
129000,2083.3537824496284
130000,1144.0013050754685
131000,2108.24912181934
132000,2067.5287467654834
133000,2089.5465245849045
134000,1066.4260653320612
135000,1990.7240015813297
136000,1087.8607063370757
137000,1105.016883629143
138000,1833.9859142228695
139000,1136.2874664155038
140000,1400.8073114342071
141000,1596.5022582555089
142000,1502.2415450882622
143000,1487.0716546714534
144000,1366.8698790009066
145000,1545.7361721690206
146000,-49.23517077706396
147000,1628.992771411666
148000,1160.5263429909885
149000,1787.3107077012808
