step,mean,std,n,ci95_low,ci95_high
10000,-179.61681273038104,99.08823465312408,3,-291.7457058733728,-67.4879195873893
20000,-38.637208593665825,165.95244078752236,3,-226.4300738619147,149.15565667458304
30000,286.3057831207439,254.96487181708605,3,-2.214130139142526,574.8256963806303
40000,565.1926673747565,242.27971952832445,3,291.0273552485808,839.3579795009323
50000,640.1032946584914,137.94638423368397,3,484.0022657992276,796.2043235177553
60000,779.8988073225067,248.08819608064059,3,499.1605852142508,1060.6370294307626
70000,128.25291742825382,305.22557827924334,3,-217.14233934658367,473.64817420309134
80000,943.0419063015034,213.8993990610901,3,700.9919500717612,1185.0918625312459
90000,630.2917215667156,292.31452438132885,3,299.5066976611043,961.076745472327
100000,981.9525735763709,162.31898338896872,3,798.2713524181243,1165.6337947346176
110000,1092.725741462248,245.86343793406976,3,814.5050701950088,1370.946412729487
120000,864.870127823346,492.1526610771335,3,307.94696396700954,1421.7932916796826
130000,1007.8834898071851,372.14389008760895,3,586.7630345732482,1429.003945041122
140000,319.5158266302496,575.9305240403976,3,-332.2109138246722,971.2425670851715
150000,852.9579342376331,609.4098688158247,3,163.34574869467656,1542.5701197805897
160000,1109.8844918316195,421.0905074857246,3,633.3757248454642,1586.3932588177747
170000,517.6787219960632,816.3898344534311,3,-406.1533437472473,1441.5107877393739
180000,547.0554153643084,733.0912180107796,3,-282.51539227147714,1376.626223000094
190000,1185.4704132440058,280.5444278199272,3,868.0045074378962,1502.9363190501153
200000,1308.054864348101,374.0096304517434,3,884.823125139281,1731.2866035569211
210000,619.3067817142,763.7427402634663,3,-244.94948858396003,1483.56305201236
220000,1270.260239594611,339.7928305957599,3,885.7484544568039,1654.7720247324182
230000,731.9942768985449,667.8354450642178,3,-23.732672106566497,1487.7212259036562
240000,1272.7008580410145,261.1941822748543,3,977.1318164045979,1568.269899677431
250000,1330.268088074101,223.24290256025571,3,1077.6449622939404,1582.8912138542614
260000,1337.7159605999962,275.43874057543627,3,1026.0276838076961,1649.4042373922962
270000,1423.6358442552507,405.98834525276334,3,964.2167826329649,1883.0549058775366
280000,712.449657433615,878.2275609932304,3,-281.3583833147976,1706.2576981820275
290000,1384.1623408226633,312.2656610966486,3,1030.8004803767233,1737.5242012686033
300000,921.9225110617841,590.5588587024648,3,253.64225161517902,1590.2027705083892
310000,1318.0881385547539,41.228932952018006,3,1271.4332088997865,1364.7430682097213
320000,930.3610979652059,656.1358073060538,3,187.8735354179247,1672.8486605124872
330000,1543.073789298249,407.84308128233323,3,1081.5558962779053,2004.5916823185928
340000,1057.0692517958653,1104.894740980734,3,-193.23684942173486,2307.3753530134654
350000,1696.1694002394986,354.29805976488035,3,1295.2434030894117,2097.0953973895857
360000,1450.2999560590397,720.0224148695024,3,635.5178913659953,2265.082020752084
370000,426.83519055161145,803.285470259904,3,-482.1678911301031,1335.838272233326
380000,939.1904479409986,920.1791848092054,3,-102.09032416148034,1980.4712200434776
390000,1837.790121499898,398.4314702754908,3,1386.9224689302391,2288.657774069557
400000,1300.4596737922495,1132.906217080364,3,18.455603372269934,2582.4637442122294
410000,1990.7400338452974,479.9188228926732,3,1447.660761136241,2533.8193065543537
420000,1461.7273902711888,1477.8431101088981,3,-210.60951991396723,3134.064300456345
430000,1971.3943796216647,529.9595783069257,3,1371.6886614392215,2571.100097804108
440000,2145.0610393936777,560.8384149611802,3,1510.4126280882256,2779.70945069913
450000,2234.3257143851647,386.10633829081814,3,1797.4052616230365,2671.246167147293
460000,2346.375698142745,265.8282595682218,3,2045.5627043916968,2647.1886918937935
470000,1533.7937921149005,1700.3508027286712,3,-390.3342754826008,3457.921859712402
480000,2372.894365730963,319.1556494817317,3,2011.7357494532944,2734.0529820086313
490000,2595.486400639693,284.19393628429145,3,2273.8906872327348,2917.082114046651
500000,2685.7106150651994,126.58424632268614,3,2542.4670556336446,2828.954174496754
510000,2717.7640770466114,119.53779563464501,3,2582.4943272101377,2853.033826883085
520000,2746.833330653504,145.6149489798318,3,2582.0545038700866,2911.6121574369217
530000,2886.6404025037828,145.71178215231149,3,2721.751998670298,3051.5288063372677
540000,2976.3627115639442,245.0404755974789,3,2699.07330984877,3253.6521132791186
550000,2901.745005494468,436.93559132226926,3,2407.3058382083245,3396.1841727806113
560000,3179.0010127451183,277.2396301638523,3,2865.274837539059,3492.7271879511777
570000,3197.1807292330627,410.0604562041083,3,2733.1536402770757,3661.2078181890497
580000,1666.3813191459874,1937.584799588211,3,-526.2022878691748,3858.9649261611494
590000,3064.504852257652,176.53628212299378,3,2864.7352430469778,3264.2744614683265
600000,3283.086615974577,393.89327198774396,3,2837.354418210928,3728.818813738226
610000,3213.372577034303,412.0340005331992,3,2747.112212432986,3679.63294163562
620000,2679.990070784023,863.9399454650004,3,1702.3499890313612,3657.6301525366844
630000,2129.536587561575,1962.8260183752238,3,-91.6101473978456,4350.683322520996
640000,2253.1034214874585,2051.9081934392875,3,-68.84928426830129,4575.056127243219
650000,3043.390775209127,596.768329583163,3,2368.0838379809093,3718.6977124373443
660000,3080.198246439915,560.3018589417965,3,2446.1570054284266,3714.239487451403
670000,3351.4109149412616,619.7563117857297,3,2650.0906269959987,4052.7312028865244
680000,3264.6207647291544,468.18892670490675,3,2734.815119114382,3794.426410343927
690000,3222.6446552667326,712.2453626207304,3,2416.6631536639757,4028.6261568694895
700000,2192.444399245869,1555.2146426149102,3,432.5533578255918,3952.3354406661465
710000,3538.4744305017593,527.6869155775387,3,2941.3404722989503,4135.608388704569
720000,2290.5931304138808,2358.2131006291506,3,-377.97620775741416,4959.162468585176
730000,3361.0471580573007,705.6825125139306,3,2562.492220475135,4159.602095639466
740000,3361.897704509051,569.708718446324,3,2717.2115998779136,4006.5838091401884
750000,3334.3125567151787,299.6396593644981,3,2995.2383622469765,3673.386751183381
760000,3301.4977713083995,568.2319480914473,3,2658.482789650624,3944.512752966175
770000,3467.164253269217,591.411975953588,3,2797.918600772423,4136.409905766011
780000,3573.501714435726,530.0844961143524,3,2973.654638446984,4173.3487904244685
790000,1457.6095443354818,1635.6187051771067,3,-393.26725912667393,3308.486347797638
800000,2646.627124821887,847.0761512289635,3,1688.0702227070246,3605.184026936749
810000,3446.899409658067,160.7648869220664,3,3264.976814206305,3628.8220051098288
820000,3388.429102229378,194.09116062568586,3,3168.7942779136274,3608.063926545128
830000,3564.681064837682,148.37094206337238,3,3396.783538290877,3732.5785913844866
840000,3559.1962292439043,27.082248036039104,3,3528.549780583924,3589.8426779038846
850000,3606.2299635473905,91.7591206632579,3,3502.3947436369413,3710.06518345784
860000,3551.763697482351,459.1665776671803,3,3032.1678009330603,4071.3595940316413
870000,3777.039522674417,177.68253304825933,3,3575.9728084344315,3978.106236914403
880000,3790.1977318228232,94.51656979370944,3,3683.242164476798,3897.1532991688487
890000,3735.7017877329185,218.8919728914685,3,3488.0022023671368,3983.4013730987003
900000,3904.674935857966,146.59081043189136,3,3738.7918178853533,4070.5580538305785
910000,3800.3895087005717,215.87536033856387,3,3556.103541790932,4044.6754756102114
920000,4048.4757842188205,81.36202100167029,3,3956.405990153653,4140.545578283988
930000,3386.193965048819,1136.9771783923366,3,2099.5831682345565,4672.804761863081
940000,3791.648334285981,368.01990193109765,3,3375.1946109697456,4208.1020576022165
950000,3855.9184994064985,414.62774454466114,3,3386.7230371508576,4325.113961662139
960000,3958.0959023171004,250.5202088760738,3,3674.605598654297,4241.586205979904
970000,4034.60819640818,147.13720329800177,3,3868.1067767016366,4201.109616114723
980000,4196.836648981395,246.1286424788798,3,3918.3158705200967,4475.357427442694
