step,mean,std,n,ci95_low,ci95_high
10000,39.724055349361265,10.087162160673932,3,28.309356803265242,51.138753895457285
20000,53.85577185272584,12.627014584199106,3,39.56695972499841,68.14458398045326
30000,49.60407012430278,19.419452735145686,3,27.62889064656569,71.57924960203987
40000,70.35422565907038,6.811819424058272,3,62.645926333894096,78.06252498424666
50000,69.1536549731413,22.137942173874762,3,44.102215101295016,94.20509484498758
60000,114.85330477199369,24.41224990605234,3,87.22824342461757,142.4783661193698
70000,111.49098679618265,15.889686499538904,3,93.51011383160146,129.47185976076386
80000,83.5034379048186,38.91930488767951,3,39.462098443811826,127.54477736582537
90000,156.0500633234958,60.2740441277922,3,87.84356154293252,224.2565651040591
100000,113.18573970986004,31.67556650158907,3,77.34146189086442,149.03001752885567
110000,111.7920198933741,43.25411782452935,3,62.84537781705255,160.73866196969567
120000,115.88127014494911,30.980493605059692,3,80.82354135283208,150.93899893706615
130000,121.05662565995208,24.042286079948394,3,93.85021779317537,148.26303352672878
140000,167.08697285379355,26.419609260922783,3,137.1903705571837,196.9835751504034
150000,200.89732772923128,56.48785915163577,3,136.97529758243184,264.8193578760307
160000,137.7693036931038,26.135686402665673,3,108.19399035623586,167.34461702997174
170000,115.45169882436487,40.71360092137887,3,69.37992225915619,161.52347538957355
180000,135.40035783662017,36.717306884791,3,93.8508136894699,176.94990198377045
190000,138.44275416307235,25.172860491538465,3,109.95698091218961,166.9285274139551
200000,142.57566113793737,32.66908766923401,3,105.60710828031436,179.54421399556037
210000,152.90112739973492,18.593305326983483,3,131.86082172184365,173.9414330776262
220000,215.60665647034625,77.95942030173666,3,127.38726756807958,303.82604537261295
230000,222.71983991352081,107.37999320317145,3,101.20793866991562,344.231741157126
240000,238.93690508394775,108.33369644514428,3,116.34578702632167,361.52802314157384
250000,297.2515837336564,93.67434571147047,3,191.2490826568045,403.2540848105083
260000,179.25730227157305,6.573326844233841,3,171.81888270651305,186.69572183663306
270000,278.73401998527123,98.5196855386219,3,167.248500731518,390.21953923902447
280000,248.24138106367556,112.1555612127371,3,121.32541588739242,375.1573462399587
290000,234.00394901841503,112.92572803250829,3,106.2164580415289,361.7914399953012
300000,163.04982002110708,26.351306742404702,3,133.2305093003046,192.86913074190957
310000,310.80743394677864,104.23683194452455,3,192.85235450079438,428.7625133927629
320000,238.20881974841973,110.63683705516672,3,113.01145274248476,363.4061867543547
330000,314.2271820517123,129.3556541865325,3,167.84747939075473,460.60688471266985
340000,132.53805960593036,67.31509727531314,3,56.3638561223717,208.712263089489
350000,318.75464923771204,151.73593142079534,3,147.04927876870386,490.46001970672023
360000,171.71602533879425,16.122908045958567,3,153.47123734990487,189.96081332768364
370000,256.5203661814697,148.9873716516483,3,87.92528388875911,425.11544847418025
380000,351.80261894682343,44.07987390296071,3,301.92154590193394,401.6836919917129
390000,185.06908687522613,27.065274239433386,3,154.44184587428344,215.69632787616882
400000,248.1897803156063,138.75342689695307,3,91.175496710526,405.2040639206866
410000,173.3626667134778,14.142136687743244,3,157.3593325232511,189.3660009037045
420000,258.5543621447096,165.12359552463408,3,71.69942358632511,445.4093007030941
430000,292.9609047082974,136.44022653858949,3,138.564253728415,447.3575556881798
440000,267.478315129373,148.47087432733926,3,99.4677045803445,435.48892567840153
450000,197.20060422927114,28.03722752827268,3,165.47349454214427,228.927713916398
460000,176.7014142706089,10.576878934190734,3,164.73254902692034,188.67027951429745
470000,266.9072698799273,152.0822546062675,3,94.80999783357555,439.00454192627905
480000,174.01130142243946,15.368893109637677,3,156.6197616574075,191.4028411874714
490000,390.18697116112554,120.39492108116671,3,253.94729257438584,526.4266497478652
500000,402.6277401469147,104.09058603001958,3,284.8381535324208,520.4173267614086
510000,302.5828308551463,172.88880101985345,3,106.94073507012558,498.22492664016704
520000,243.8316739877354,126.09595012332977,3,101.14067372278029,386.52267425269054
530000,197.6873011628976,38.0939230617776,3,154.57996916385346,240.79463316194173
540000,336.8393916490214,142.3682010699577,3,175.73460599392703,497.9441773041158
550000,303.6558854599689,147.50862101774632,3,136.73416703729166,470.57760388264614
560000,409.0765670877536,170.97865378265746,3,215.59600638504324,602.5571277904639
570000,168.47401829316252,42.95171140769771,3,119.8695812921193,217.07845529420572
580000,249.9531518070033,94.58061686936574,3,142.92510837209093,356.98119524191566
590000,388.36751916903194,174.53704774478152,3,190.86025663096808,585.8747817070957
600000,383.02276467249493,169.6166804135822,3,191.08342192466338,574.9621074203264
610000,309.96919618746466,122.86112220187063,3,170.93874831413322,448.9996440607961
620000,417.12278257152826,117.48389016372788,3,284.1772455730418,550.0683195700148
630000,232.70493347717525,44.57388859943231,3,182.26483017702242,283.1450367773281
640000,398.4968499677636,130.7417702783931,3,250.548609289229,546.4450906462981
650000,346.87505952880605,172.17548715297696,3,152.0401543717787,541.7099646858334
660000,248.7787864211269,49.21514686891735,3,193.08660496689316,304.47096787536066
670000,277.7498886787967,18.048150738924903,3,257.32648349130994,298.1732938662835
680000,359.93005933906284,178.42962430158292,3,158.01793176009437,561.8421869180313
