step,episode_return,reward_scale,alpha_scaled,td_sigma,q_loss,policy_loss,log_prob,r_ent_for_scaler
1000,5.0,0.07056897321046962,0.08502320109016182,5662.274970431269,3.553838823222577e-08,-1.5800652503967285,-6.029345512390137,0.5126342559420113
2000,2.0,0.05907194551877976,0.10157105792448498,4004.9561154967823,7.488820585876965e-08,-1.7053266763687134,-5.999170303344727,0.6093420743798773
3000,0.0,0.04825624426530124,0.1243362406534052,3270.3618303547532,1.057342231547409e-07,-1.814812421798706,-6.0432538986206055,0.7513954710685208
4000,0.0,0.04180160694980393,0.1435351518233474,2832.376722814554,1.4597449649045302e-07,-1.9307293891906738,-5.911961555480957,0.8485742994397522
5000,0.0,0.03739411269080712,0.16045306515522764,2533.464590085342,1.6769460842169792e-07,-2.091459035873413,-6.56884765625,1.0539917409830457
6000,0.0,0.034139417181948774,0.17574992472843098,2312.809992344939,2.2226730322927324e-07,-2.143495559692383,-5.99212646484375,1.0531157751595284
7000,0.0,0.03160921914056689,0.18981803926626178,2141.318463987146,2.5934454583875777e-07,-2.632993221282959,-8.126245498657227,1.5425079871514005
8000,0.0,0.029569302797977724,0.2029131373503452,2003.090873574777,2.465409636442928e-07,-2.18424654006958,-5.862873077392578,1.1896539700206012
9000,0.0,0.027879368745358752,0.21521290725059392,1888.6033682575014,2.8260473072805326e-07,-2.6301820278167725,-7.556189060211182,1.6261894153831815
10000,0.0,0.02644957387172426,0.22684675485128553,1791.7536673548339,3.651503561741265e-07,-2.689697265625,-7.083999156951904,1.606982220123782
11000,0.0,0.025219367505302917,0.23791239010012327,1708.436809030557,4.090876188911352e-07,-3.02242374420166,-8.111004829406738,1.9297085450777998
12000,0.0,0.024146255245049587,0.248485735742817,1635.7725430313108,4.346834998614213e-07,-2.661008358001709,-6.368715286254883,1.58253490364157
13000,0.0,0.023199418066689306,0.25862717688660697,1571.6711184032447,4.7063582542250515e-07,-2.724074363708496,-6.363841533660889,1.6458623700044508
14000,0.0,0.022355887344914272,0.26838567878921327,1514.5741307875787,5.595688890025485e-07,-3.137200355529785,-7.4677348136901855,2.0042330769900794
15000,0.0,0.021598147780648353,0.2778015995138212,1463.2932841664278,6.451261356232862e-07,-2.9473001956939697,-6.378604888916016,1.771986640807549
16000,0.0,0.020912578206559132,0.2869086700231982,1416.904647832754,7.567514899164962e-07,-3.2140846252441406,-6.906374454498291,1.9814987094222956
17000,0.0,0.020288404782372083,0.29573542446339596,1374.679104994235,9.187667160404089e-07,-3.2638659477233887,-6.580896377563477,1.9462041835683597
