step,mean,std,n,ci95_low,ci95_high
10000,29.919341097218354,3.802637012637616,3,25.6162522315799,34.22242996285681
20000,62.55676175686292,8.333392812221273,3,53.12664005340118,71.98688346032465
30000,77.6434759145833,2.3416069429496624,3,74.99369821284067,80.29325361632594
40000,89.44737006510525,19.218995202151493,3,67.69902964021333,111.19571048999717
50000,107.62844648862206,12.678446184145924,3,93.2814340266693,121.97545895057482
60000,109.30299892497146,3.3252495184256143,3,105.5401248639835,113.06587298595943
70000,123.13253118643892,15.363790435167104,3,105.74676564114614,140.5182967317317
80000,130.18253109754073,6.042969645323854,3,123.3442672007331,137.02079499434836
90000,119.95568661927875,19.868498403518306,3,97.47236413201546,142.43900910654204
100000,109.2357049844269,65.19534728394035,3,35.46022442801046,183.01118554084334
110000,112.15009926381663,57.45088196887066,3,47.13830621079519,177.16189231683808
120000,141.47778544004743,34.36521251994519,3,102.58988662971528,180.36568425037956
130000,148.4698325854878,37.58967486062372,3,105.93311114240585,191.00655402856978
140000,149.6423980631952,40.17165326298694,3,104.18389300584667,195.10090312054373
150000,158.42863564032095,36.34048889520513,3,117.30550118990755,199.55177009073435
160000,105.39650925302094,69.34024515170942,3,26.930635213153337,183.86238329288852
170000,161.51386486138233,21.55520424350192,3,137.12185503543287,185.9058746873318
180000,163.72936920018256,14.707412698897148,3,147.08636498583184,180.37237341453329
190000,168.23225780573202,15.453304157713722,3,150.74519794769466,185.71931766376937
200000,135.2002352510177,40.261049087561766,3,89.64056929503906,180.75990120699632
210000,156.36747656885382,45.562763877947184,3,104.80835554853974,207.9265975891679
220000,170.29653831218306,12.22510182494433,3,156.46253328635876,184.13054333800736
230000,150.01390894533716,41.06055173365954,3,103.5495205761915,196.47829731448283
240000,169.4218204751983,21.2987363960026,3,145.32003133960157,193.52360961079503
250000,179.59874391501396,13.340813412969526,3,164.50219237324836,194.69529545677955
260000,129.55785939894324,81.94971161536468,3,36.823030799102966,222.2926879987835
270000,141.4401981876395,57.77932666280998,3,76.05673497499693,206.8236614002821
280000,187.38522031067228,17.081395571245825,3,168.0558015815335,206.71463903981106
290000,137.36375710198797,82.08725166730413,3,44.473287281564964,230.25422692241096
300000,169.90546497238572,34.6546019717923,3,130.69009116932142,209.12083877545
310000,146.30920398429927,69.55950882168872,3,67.59520974421501,225.02319822438352
320000,187.6321044248689,24.52538487280375,3,159.87901881061578,215.38519003912205
330000,201.91332552525293,11.075179338275372,3,189.38058029159066,214.4460707589152
340000,147.32077550936864,99.8589388424541,3,34.31974847487339,260.3218025438639
350000,180.00789984618802,46.712612407349546,3,127.14760272423756,232.86819696813848
360000,206.8106962636065,12.326203481900233,3,192.86228394281855,220.75910858439445
370000,205.4248171558808,14.332308530407419,3,189.2062832671274,221.6433510446342
380000,170.07816339593901,66.11746098013849,3,95.25921296170465,244.8971138301734
390000,84.09817225710168,112.36491644846431,3,-43.05470067052005,211.2510451847234
400000,212.1297006638733,10.870293682478174,3,199.82880537572515,224.43059595202146
410000,221.22187535111257,5.5383739729199215,3,214.95461521100182,227.48913549122332
420000,158.41285370393004,98.44991802610527,3,47.00628382275585,269.81942358510423
430000,216.9405654766205,10.96645521263651,3,204.53085317324002,229.35027778000097
440000,209.97809143552604,17.306365356834895,3,190.39409542849927,229.5620874425528
450000,211.85020540831258,11.002791674400504,3,199.39937452760967,224.30103628901549
460000,158.91069848991643,116.11321888345621,3,27.516222059395147,290.3051749204377
470000,205.1169356224469,29.362107679000008,3,171.89058290845387,238.34328833643994
480000,214.26929556893887,14.699502735350555,3,197.63524232097063,230.9033488169071
490000,177.69824847867244,73.90089566819023,3,94.07151254419963,261.3249844131452
500000,215.10410266983638,7.0235464437255875,3,207.1562116671328,223.05199367253996
510000,180.35291536927102,70.31165056106084,3,100.78779262722406,259.91803811131797
520000,220.88396557216993,17.149954375309854,3,201.47696525282703,240.29096589151283
530000,224.18132084439358,14.606232996443937,3,207.65281224180072,240.70982944698645
540000,206.86309234723464,40.91036038398242,3,160.5686614897744,253.15752320469488
550000,230.6710067144321,15.578059485049417,3,213.04277291362735,248.29924051523687
560000,155.85594776867546,117.06073355249526,3,23.389257553661793,288.3226379836891
570000,230.42885917992922,17.041408937954444,3,211.14468958604016,249.71302877381828
580000,163.3626353318647,117.54939402371706,3,30.342973737830675,296.38229692589874
590000,235.18764626188144,23.463591981121983,3,208.63609241482703,261.73920010893585
600000,217.893876640165,8.073478668303835,3,208.75787547857882,227.02987780175116
610000,232.9706520394458,14.59588028926366,3,216.4538586278766,249.48744545101502
620000,235.45697386058706,20.124350671677906,3,212.6841272765701,258.229820444604
630000,232.96102397456437,39.43796337510427,3,188.33276718358655,277.5892807655422
640000,239.01381453552085,19.440696061692936,3,217.01459597079472,261.013033100247
650000,243.25743360378246,24.959658865638836,3,215.01292070446516,271.50194650309976
660000,246.02976305790867,25.311400319292595,3,217.38721723360516,274.6723088822122
670000,235.72668719000592,18.193199157422644,3,215.1391442653274,256.31423011468445
680000,227.65559970822088,9.036734462933566,3,217.42957200167194,237.8816274147698
690000,242.0114947289825,33.77303331341573,3,203.793709774275,280.22927968369004
700000,234.11274483272223,23.118306872599337,3,207.95191786835917,260.2735717970853
710000,239.3273806088342,20.228994232105684,3,216.43611868876465,262.21864252890373
720000,176.9297940937153,122.2409585628634,3,38.60112744247181,315.25846074495877
730000,247.61145048042007,17.36870904082418,3,227.95690595363567,267.2659950072045
740000,233.54228306846665,6.302169888063948,3,226.4107064850158,240.6738596519175
750000,221.07131249151237,13.02270693998028,3,206.33473231105694,235.8078926719678
760000,239.73957646405583,15.674493076528654,3,222.00221778165212,257.47693514645954
770000,246.41594413664498,4.176094937797247,3,241.6902478451076,251.14164042818237
780000,242.94435946314306,7.810291139711302,3,234.10618302689818,251.78253589938794
790000,252.22677154545985,15.671172702776115,3,234.49317021966863,269.9603728712511
800000,250.94580812739989,25.52641531520321,3,222.05994993018953,279.83166632461024
810000,236.62772522972014,35.59548026088928,3,196.3476474130256,276.9078030464147
820000,262.65664142195715,16.65492025150126,3,243.8098249485066,281.50345789540773
830000,265.81305370889396,18.70521825390954,3,244.64610663236903,286.9800007854189
840000,200.41556467558613,100.74483988925864,3,86.41204623370885,314.4190831174634
850000,249.2014194955092,24.43662085300093,3,221.548779825482,276.85405916553646
860000,180.6153695829821,133.82846146715175,3,29.17420900652681,332.05653015943744
870000,244.2929514629371,4.901276481766383,3,238.74663500254073,249.8392679233335
880000,241.13639940774564,16.303824247328865,3,222.68688546443494,259.5859133510564
890000,239.74804804302053,23.025600358744686,3,213.69212837488752,265.8039677111535
