step,mean,std,n,ci95_low,ci95_high
10000,27.125792947345673,5.287268205181963,3,21.142685733128143,33.1089001615632
20000,49.317397400799024,26.307194378268143,3,19.548004519201857,79.0867902823962
30000,34.31823402136633,10.463161725619202,3,22.478051913199092,46.15841612953356
40000,34.22768578571677,8.60560863530796,3,24.48952287993096,43.965848691502586
50000,43.78937673498792,13.951399256433476,3,28.001882267091247,59.57687120288459
60000,51.71033719093338,15.964353598119773,3,33.64497045020025,69.77570393166651
70000,45.20893003561509,15.794775408040424,3,27.335459081716323,63.08240098951386
80000,44.05781338035117,11.682388098891415,3,30.8379467495528,57.27768001114954
90000,50.86910406461877,14.834022166698931,3,34.0828277500461,67.65538037919143
100000,51.43262024751609,12.065607069007696,3,37.77910052862951,65.08613996640267
110000,52.44440829266216,8.583460145870257,3,42.73130876210079,62.15750782322353
120000,76.0828681746754,10.289221509009055,3,64.4395179510384,87.7262183983124
130000,86.69512794146102,30.60968797991199,3,52.05700521523625,121.3332506676858
140000,74.81494306270176,7.643660457966414,3,66.16532699361979,83.46455913178373
150000,113.80557842727895,23.06189396651931,3,87.70858867567759,139.9025681788803
160000,84.50758354152289,27.50638579541963,3,53.381177824421215,115.63398925862457
170000,137.43062138209146,50.44281704003475,3,80.34920034846714,194.51204241571577
180000,174.7829204363812,25.823436392233017,3,145.56095124956565,204.00488962319676
190000,155.53789528171174,7.709739691943181,3,146.81350352012208,164.2622870433014
200000,116.93977599296824,48.854514680927984,3,61.65568827673013,172.22386370920634
210000,164.0493460768055,18.687776208636347,3,142.9021365325666,185.1965556210444
220000,147.0957760379314,34.80079388412713,3,107.71497051258496,186.47658156327782
230000,140.71275250031997,45.53686061861085,3,89.1829437773573,192.24256122328262
240000,141.38743395334305,40.219895553281454,3,95.87433760539031,186.9005303012958
250000,166.70940292838836,27.28385091836486,3,135.83481913078313,197.58398672599358
260000,180.85155720681587,18.568532304801636,3,159.83928484253423,201.8638295710975
270000,150.96812150646488,29.443264441213366,3,117.64993127059137,184.2863117423384
280000,156.8740705897532,37.75682053276531,3,114.14820601301376,199.59993516649263
290000,190.37785448411861,0.8019231426072049,3,189.47039302130145,191.28531594693578
300000,113.58360096419995,44.44815313073513,3,63.28578074117714,163.88142118722274
310000,149.90348381640771,43.85438558675,3,100.27757482204242,199.529392810773
320000,183.7556413203879,62.879992094612355,3,112.60023180995456,254.91105083082124
330000,209.65019561940525,80.94531163566228,3,118.05195259292924,301.24843864588127
340000,174.290807573517,47.170060134598145,3,120.91285961737088,227.6687555296631
350000,183.41389067444905,16.961580641163575,3,164.22005530229666,202.60772604660144
360000,189.0446480731481,23.306142106164952,3,162.67126553236673,215.41803061392946
370000,306.8265569950682,171.10368223490482,3,113.20451327965753,500.44860071047884
380000,280.51431714573135,161.32245786067585,3,97.96077078023254,463.06786351123014
390000,182.35693592299904,70.35964354973054,3,102.73750400169388,261.9763678443042
400000,78.7980785376233,64.09260204834536,3,6.270471688098823,151.32568538714776
410000,118.91012977530693,92.50677139144967,3,14.228863420462304,223.59139613015157
420000,138.75373522985709,96.35187963963666,3,29.721319281990617,247.78615117772355
430000,89.69239841181631,89.56655083580617,3,-11.66169516964412,191.04649199327673
440000,139.99821280392055,189.04571386950167,3,-73.92715102781489,353.923576635656
450000,200.50501009202526,189.89622117521773,3,-14.382793358639901,415.3928135426904
460000,200.95631068280863,157.40719033285816,3,22.833306609134326,379.079314756483
470000,152.00041793589367,214.23316816130546,3,-90.42723358636744,394.42806945815477
480000,141.5792726541669,100.2026421564213,3,28.189308706024605,254.96923660230922
490000,283.72617569043956,120.0169462080448,3,147.9142159373978,419.53813544348134
500000,71.6975214144232,68.81480719130177,3,-6.173763599592121,149.56880642843853
510000,125.17761605682843,92.51155112724743,3,20.490940921754813,229.86429119190205
520000,137.08609763208435,92.86082177360768,3,32.00418555368633,242.16800971048235
530000,139.72932228131563,94.76483450263919,3,32.49281697008985,246.96582759254142
540000,163.84680424148004,216.59510528033567,3,-81.25363074248395,408.94723922544404
550000,238.8784229001709,233.46027336248198,3,-25.30674637481775,503.06359217515956
560000,134.63404405975749,80.88932246452758,3,43.09915874481307,226.16892937470192
570000,135.7855658102641,77.51687011887334,3,48.066969583721274,223.50416203680692
580000,199.93291255781367,225.99001305394208,3,-55.7988613890729,455.6646865047002
590000,278.5430167054306,111.49606394563777,3,152.37334294153914,404.71269046932207
600000,240.4386913999737,241.58375049532424,3,-32.93905762544338,513.8164404253907
610000,170.5205291793893,258.7089312809152,3,-122.23618620953238,463.277244568311
620000,164.08980322171666,98.03559232030526,3,53.152087013783074,275.0275194296503
