step,episode_return
1000,-152.48337524052204
2000,-220.7233153161235
3000,-216.62871790620608
4000,-230.65350628927501
5000,-272.1410884917984
6000,-148.78805480683002
7000,-230.51455889432165
8000,-364.2935066609793
9000,-285.6111019613651
10000,-388.0849829498792
11000,-400.98196396091106
12000,-291.2234743252395
13000,-351.01624550634585
14000,-455.14971171024524
15000,-289.82995346324896
16000,-233.6021345190774
17000,-344.99119405520185
18000,-380.1468094564581
19000,-271.27479314268606
20000,-200.3153015886099
21000,-217.1783083304912
22000,-213.8799376378573
23000,-152.83089248669302
24000,-132.41847008541907
25000,-295.7491420135994
26000,-404.5619986305236
27000,-294.67779806511084
28000,-274.9031798718935
29000,-365.83146160055077
30000,-254.49321770274508
31000,-3.144058301248463
32000,-4.589169820932628
33000,41.28808384872155
34000,255.01093534525967
35000,394.5310493986182
36000,420.63891867836577
37000,462.59381223455034
38000,1455.2444050120594
39000,1032.0029258837699
40000,535.1716691288266
41000,1177.9047385149015
42000,1645.6939125987349
43000,772.1265324745375
44000,612.2708183140974
45000,2585.0261600412614
46000,510.7880089382227
47000,1191.9995655374794
48000,1179.391796351047
49000,982.9979796608299
50000,1018.4428691484753
51000,587.3435439907918
52000,567.5965420696633
53000,1198.7175243168035
54000,622.6290952533321
55000,1863.8851564489955
56000,973.7978436417089
57000,1650.2362380296809
58000,1982.22082888024
59000,1864.9637147429262
60000,934.3858210573028
61000,923.1585298163768
62000,392.7653863156178
63000,1533.6911830662414
64000,1363.665250435666
65000,2392.113598059906
66000,1759.7654304375394
67000,760.073392132396
68000,2246.963047740954
69000,1834.640907648843
70000,2691.886184083471
71000,1946.0360375118237
72000,569.646296502739
73000,3441.387955331371
74000,2324.7106827596726
75000,1976.3908999107593
76000,1091.6601644811303
77000,2320.389495010065
78000,2710.8261805634434
79000,3604.032292844424
80000,2040.5948061622948
81000,2820.853890624105
82000,2215.5668422136864
83000,3547.8213979300835
84000,3337.909402987304
85000,3826.0000775522335
86000,2730.980521766147
87000,3169.7821748721553
88000,2926.5275904482687
89000,3662.518085157884
90000,4039.5633817890653
91000,3246.594161244527
92000,3657.2731680052325
93000,3067.048063519408
94000,3871.2378873034354
95000,4144.0968008457385
96000,4037.413075984266
