step,episode_return,reward_scale,alpha_scaled,td_sigma,q_loss,policy_loss,log_prob,r_ent_for_scaler
1000,-268.7131534312771,0.6322957755626145,0.07,1.4013303395584327,0.02041066810488701,1.2118343114852905,-2.440789222717285,0.2091156669373228
2000,-152.5482809384587,0.5726570401092138,0.07,1.15226195817901,0.32585129141807556,1.5759133100509644,-3.5255284309387207,-0.820764611908017
3000,-305.4229718178247,0.5565561624949347,0.07,1.0796626842576595,2.896620750427246,0.2778332233428955,-3.1051173210144043,0.5226230079841865
4000,-193.67303272723572,0.5396673581210629,0.07,1.0315384993814216,0.6446681618690491,3.4616546630859375,-2.814260482788086,-2.507351162703218
5000,-194.94857744721392,0.5386128447445955,0.07,1.0212512431000411,5.1173985411878675e-05,3.8209054470062256,0.4095792770385742,0.0388907093641301
6000,-230.89503795776784,0.544368381994774,0.07,1.0219028118038456,0.6865596771240234,5.057322978973389,-4.109731674194336,-1.1833701462408142
7000,-201.10457653787472,0.540364557900564,0.07,1.0093077474642353,2.8456618785858154,4.237645149230957,-0.14064598083496094,1.6943080628139928
8000,-158.85521778600398,0.5372420563396779,0.07,0.9971650620522837,0.36154478788375854,2.041377544403076,-2.2519893646240234,-0.22650219286482973
9000,-144.5349221599078,0.5290708036866976,0.07,0.9809968956155471,2.961132287979126,1.2637110948562622,-1.1274456977844238,-0.05786900614652936
10000,-152.00121767510234,0.528423474671257,0.07,0.9796696174509887,0.12196816504001617,6.202934741973877,-3.3796606063842773,-0.35614241539833225
11000,-218.90807854589596,0.5290154085238126,0.07,0.9822203835454931,0.05829587206244469,6.183248996734619,-4.007076263427734,0.6045928630347355
12000,-231.3243243442025,0.5359718453832937,0.07,0.9961260648765327,0.07075183093547821,4.563750743865967,-3.1667699813842773,1.8251714569708397
13000,-134.81994956754707,0.5277919065971611,0.07,0.9817325120522444,0.018347863107919693,7.0809125900268555,-1.928971767425537,0.08900326765020483
14000,-182.79706213887755,0.5234038430512864,0.07,0.9739420735798211,0.04189593717455864,7.20999002456665,-2.5872902870178223,0.26158435407217495
15000,-234.29167887483527,0.5233007404632466,0.07,0.9738783158210387,0.3968212306499481,7.7011213302612305,-3.3937692642211914,0.42360464290500865
16000,-257.0293728913473,0.5272987606277362,0.07,0.9814427488267115,0.4953450560569763,7.444873809814453,-3.1550049781799316,0.5587548646936141
17000,-280.6167381596253,0.5375921192510134,0.07,0.9996921370122289,0.2925871014595032,10.571098327636719,-1.8087120056152344,-0.8461860512374391
18000,-255.4154491814936,0.542692801444389,0.07,1.0066316193750555,0.4779183268547058,8.798202514648438,-1.1840481758117676,0.8085682816833331
