variant,final_eval_step,final_eval_mean,final_eval_std,final_eval_ci95_low,final_eval_ci95_high,best_eval_step,best_eval_mean,final_train_step,final_train_mean,final_train_std
specific reward,1000000,101.97467337856375,5.368988302834323,95.89909116840575,108.05025558872175,970000,109.14036608907851,1000000,90.21566192307063,32.293559442980104
default reward,1000000,34.02485247798626,6.170854767371503,27.041872942285092,41.00783201368742,1000000,34.02485247798626,1000000,39.189351464522304,16.820448569974516
specific reward+eta,1000000,22.954459177398746,9.679414181175352,12.001170906523784,33.90774744827371,1000000,22.954459177398746,1000000,17.066689095589933,11.610822816296158
specific vanilla,1000000,19.35593081100269,8.38527984938445,9.867093397588674,28.844768224416704,990000,23.50777366478307,1000000,14.460283828782414,15.62596437268973
default vanilla,1000000,8.896029436512183,1.1599142889908807,7.583462855620057,10.208596017404309,250000,10.332675517870966,1000000,9.041107545920363,8.282114772931061
default reward+eta,1000000,8.532340887601366,0.9186366720544277,7.492805633001118,9.571876142201614,310000,10.025952673331714,1000000,4.975566909576888,0.1985921027088458
