step,mean,std,n,ci95_low,ci95_high
10000,-195.87667082542427,41.72387274872005,3,-243.0916775851144,-148.66166406573413
20000,-197.04020080689824,20.261957080441675,3,-219.96876370131346,-174.11163791248302
30000,-153.74906056670602,30.59574889004608,3,-188.37140972784957,-119.12671140556247
40000,-121.14434604781484,32.12161032913689,3,-157.49336997366447,-84.7953221219652
50000,-49.1042742796483,33.52358977227547,3,-87.03978729493093,-11.168761264365678
60000,-42.565376590254154,39.647421077733505,3,-87.43065708478576,2.299903904277457
70000,41.50238801649691,29.078348701114255,3,8.59713881414779,74.40763721884602
80000,52.777164932824384,44.705647531985875,3,2.1879623645227753,103.36636750112599
90000,114.5846635603064,21.94018365828759,3,89.75700851558935,139.41231860502344
100000,162.05506115741596,37.16904187946573,3,119.99433074154113,204.11579157329078
110000,169.43789794332488,74.63889101800588,3,84.97604165365364,253.89975423299614
120000,170.34033471882063,118.24521785110433,3,36.53327433964742,304.1473950979938
130000,223.4747358418571,171.41738994577307,3,29.497698433065835,417.45177325064833
140000,283.06873253011787,148.8104601467807,3,114.67384445112506,451.46362060911065
150000,347.5840594190222,147.30812984848296,3,180.8892181122119,514.2789007258325
160000,471.3090524788261,44.23172881887602,3,421.2561394198369,521.3619655378153
170000,482.27818299091376,83.40382021252871,3,387.8978756106664,576.6584903711612
180000,521.6065299720152,114.6439145479856,3,391.8747279185606,651.3383320254698
190000,565.62354737548,87.68604915728442,3,466.3974417686195,664.8496529823406
200000,642.0408366285553,156.25630121230245,3,465.2201861962591,818.8614870608516
210000,694.4512115448237,129.2443330593591,3,548.1974805980366,840.7049424916107
220000,568.8713650882161,258.3033143191179,3,276.57364850097423,861.1690816754578
230000,770.4061737350233,102.43691027593333,3,654.4878973984066,886.3244500716401
240000,599.6723195667134,98.05162845025338,3,488.7164567694529,710.6281823639739
250000,834.3551845993828,156.16646416346836,3,657.6361943579686,1011.074174840797
260000,836.964136606172,91.79236090787651,3,733.091301817933,940.8369713944111
270000,841.3277827727256,197.80211292607703,3,617.4936206101969,1065.1619449352545
280000,829.8755551154345,70.75250755906286,3,749.8115557167052,909.9395545141638
290000,482.91979258457036,687.5788680830138,3,-295.1489427860091,1260.98852795515
300000,507.124119035024,760.5476412652229,3,-353.5165563803582,1367.7647944504063
310000,858.6698829883886,242.83619125695256,3,583.8748638216659,1133.4649021551113
320000,308.65307798986447,733.0938086478178,3,-520.9206612277042,1138.2268172074332
330000,535.0360751868056,322.9464138794702,3,169.5878051720183,900.484345201593
