step,mean,std,n,ci95_low,ci95_high
10000,4.385221556392806,12.66682336308127,3,-9.948638445373923,18.719081558159534
20000,20.37449937053775,1.332032766000289,3,18.8671623975392,21.881836343536303
30000,42.224727517770724,24.987704992454557,3,13.94847743827452,70.50097759726692
40000,187.1615046073313,142.24919142413705,3,26.191391044296324,348.13161817036627
50000,129.140488978053,132.44300441061736,3,-20.732879349502326,279.0138573056083
60000,321.45157440977005,216.55512311143028,3,76.39638350912747,566.5067653104127
70000,183.83296202610669,144.22488581617907,3,20.627139792471183,347.0387842597422
80000,278.4147303695637,280.72248154914917,3,-39.25266219879916,596.0821229379266
90000,125.26854391501354,65.95326650020701,3,50.63539702606742,199.90169080395964
100000,466.5256713657625,248.38782754937424,3,185.4483843316097,747.6029583999152
110000,484.9878997747105,353.6476555584922,3,84.79790427015848,885.1778952792625
120000,277.63764672197317,183.80290952756383,3,69.64507450656538,485.63021893738096
130000,314.8176378948867,181.63071909456613,3,109.28313055267469,520.3521452370986
140000,630.6208870901695,616.3784388258139,3,-66.87697776420976,1328.1187519445489
150000,191.0121217200781,112.8312435040256,3,63.3315500523813,318.6926933877749
160000,497.1703422077601,362.89319583642396,3,86.51803297340388,907.8226514421162
170000,284.15712113176335,40.920104649805495,3,237.85166359949093,330.46257866403573
180000,417.03478580866107,416.62366391145434,3,-54.41927183102979,888.4888434483519
190000,673.27785252714,317.3202508634799,3,314.1961853066546,1032.3595197476254
200000,351.6411194159259,453.6378047887523,3,-161.6983816544531,864.9806204863049
210000,544.2387420698889,187.69011526841146,3,331.84738246396836,756.6301016758093
220000,342.4953005102628,117.18881767228976,3,209.88366946920627,475.1069315513193
230000,241.30703942664238,193.47519177794572,3,22.369249479799976,460.2448293734848
240000,335.98720750560256,36.31157137540669,3,294.8967963093554,377.0776187018497
250000,244.63307511052824,72.69464240692967,3,162.37134324045076,326.8948069806057
260000,431.594624960722,48.14753765801568,3,377.1105570584829,486.0786928629611
