step,episode_return,reward_scale,alpha_scaled,td_sigma,q_loss,policy_loss,log_prob,r_ent_for_scaler
1000,30.83810458971656,0.018697275947846845,0.006,55.472399430420225,1.8559869658929529e-06,-1.5925989151000977,-1.6404170989990234,1.5170262909796366
2000,20.55116595918529,0.017606782522800186,0.006,45.5931733175713,3.8754278648411855e-05,-1.6120741367340088,-3.608905553817749,1.8959050918014104
3000,44.49535008941363,0.05900901926122402,0.006,39.87211972072414,0.0012149562826380134,-1.707209587097168,-2.7891178131103516,0.31741801441517725
4000,31.051580506284818,0.05186041052309052,0.006,35.622437369209706,0.001502926112152636,-1.8412052392959595,-3.5919315814971924,0.46020923467230795
5000,32.53865320062748,0.04733980236674026,0.006,33.137033541942905,0.0023963097482919693,-2.0969221591949463,-1.3045082092285156,0.4747941420503218
6000,32.69155456514691,0.04487404611417693,0.006,31.55518443552059,0.0022644472774118185,-2.5797736644744873,-3.3237314224243164,1.0781820794125005
7000,33.28883572561565,0.04245994171327025,0.006,30.535856985453645,0.00766241317614913,-3.240586519241333,-4.456636428833008,0.5676238380906067
8000,28.317989467877094,0.04019061432934023,0.006,29.5354599108696,0.01178992073982954,-3.9251298904418945,-4.05828857421875,0.7181281601459921
9000,30.526046923830695,0.038400688150867265,0.006,28.97145794001658,0.01853613741695881,-4.748513698577881,-4.187899589538574,0.8041225737641509
10000,29.69886436394559,0.037130753693919424,0.006,28.5324950712218,0.03238958492875099,-5.491630554199219,-3.722543954849243,0.3566073494465347
11000,28.390163986124286,0.03584310424778892,0.006,28.15330310774854,0.03967395797371864,-6.226518630981445,-4.357554912567139,0.6188527687683357
12000,30.297177503258993,0.03486311826960072,0.006,28.00988793455644,0.05268464609980583,-7.033572673797607,-3.8847439289093018,0.604425329810156
13000,27.598050692479994,0.033925621726495124,0.006,27.776015790461077,0.06702537834644318,-7.785046100616455,-4.118181228637695,0.5940406476266923
14000,33.89459495590328,0.03362263712858822,0.006,28.004274484302453,0.07103068381547928,-8.561291694641113,-4.196416854858398,1.097708966751662
15000,33.288450708126,0.03312131419616222,0.006,28.18247734790163,0.09220221638679504,-9.378599166870117,-4.266993522644043,0.8210405747209736
16000,31.827804362488617,0.0325188461898031,0.006,28.283800000149125,0.10826612263917923,-10.024343490600586,-3.943103790283203,0.717893114424911
17000,32.645970993197004,0.03206790262930631,0.006,28.450835684431002,0.0898708626627922,-10.661540031433105,-4.090888023376465,2.132414550088024
18000,40.506983979053835,0.035115618305002594,0.006,28.88385268006461,0.13150720298290253,-11.141226768493652,-4.122991561889648,0.6668091132665148
19000,30.032252073483296,0.03447989355929938,0.006,28.76798916177228,0.1396167129278183,-11.399712562561035,-3.4776530265808105,0.6504604220026751
20000,34.60946014408511,0.03419209269118794,0.006,28.877564806051545,0.09345701336860657,-11.902669906616211,-4.126557350158691,3.074585569509882
21000,32.26637970294559,0.03369614271280207,0.006,28.893968925779777,0.1472713053226471,-12.414419174194336,-3.8870749473571777,1.326086387955495
22000,31.0308932688066,0.03320665147093015,0.006,28.878701512408465,0.047738272696733475,-12.86677360534668,-4.3119330406188965,6.557040594501438
23000,37.121847772739464,0.033141642875375035,0.006,29.133836625421445,0.19570724666118622,-13.540634155273438,-4.2329816818237305,0.65217095206862
24000,38.271189588304345,0.033712251766663294,0.006,29.398519130244914,0.2095355987548828,-13.968132972717285,-3.8863768577575684,0.5109437205582443
25000,32.796679316054785,0.03329746037909874,0.006,29.42414301585814,0.22047053277492523,-14.268163681030273,-3.505833625793457,0.45226677288077505
26000,32.62312475466265,0.03289811741006672,0.006,29.458779557083933,0.22854356467723846,-14.712316513061523,-3.5744800567626953,0.6291835027319969
27000,28.848990135531707,0.03245463024579715,0.006,29.37905464689261,0.17089012265205383,-14.941901206970215,-4.261571884155273,2.796936017210904
28000,29.196368374028136,0.03202805340213987,0.006,29.32703177054313,0.2416563332080841,-15.212919235229492,-4.094440937042236,0.7961745302961096
29000,29.5443410513264,0.03160225605471377,0.006,29.300894585274364,0.2426205724477768,-15.489974975585938,-4.4585676193237305,1.057371046580926
30000,29.45371920506225,0.031231828643728046,0.006,29.28547401919725,0.22203099727630615,-15.795980453491211,-4.236537456512451,1.9966166600309647
31000,32.46621855188918,0.030936487444689634,0.006,29.379661293564567,0.28006306290626526,-16.258411407470703,-3.670351982116699,0.7104045211895247
32000,30.89974130030356,0.030595617854736818,0.006,29.42560726950916,0.28888851404190063,-16.525493621826172,-3.1504178047180176,0.7097143208387583
33000,32.60013852109494,0.03033171720978301,0.006,29.531411431253957,0.2939690947532654,-16.934749603271484,-4.589336395263672,0.923137317283828
34000,30.465344351729584,0.030025883356346737,0.006,29.574190689997206,0.30474576354026794,-17.203889846801758,-3.650151252746582,0.8778179615296728
35000,30.657849948772675,0.029797948222871806,0.006,29.62524743396205,0.3142126798629761,-17.382614135742188,-2.957447052001953,0.776277778631591
36000,31.778764063777537,0.029533180151250976,0.006,29.719094279043464,0.3203831613063812,-17.709945678710938,-3.957451820373535,0.8882236430444925
37000,31.572191466876177,0.029280278189186704,0.006,29.808129582810704,0.33781540393829346,-18.060789108276367,-4.111588478088379,0.7357409355958626
38000,30.784520882847293,0.029018956359369512,0.006,29.876552790788182,0.33778664469718933,-18.252695083618164,-4.010387897491455,0.8886160502877235
39000,41.35978684601398,0.029312024594667935,0.006,30.28322437514517,0.28010475635528564,-18.848230361938477,-3.3132829666137695,2.8208560844141557
40000,29.421992925933072,0.029038325227052963,0.006,30.29238899168345,0.3406830132007599,-18.62779998779297,-0.8829092979431152,0.9467221599239786
41000,41.14975032921116,0.029051370635354748,0.006,30.669791616307922,0.3646170496940613,-19.492280960083008,-3.4109086990356445,0.9727787830546227
42000,26.82536974708179,0.028773718026765545,0.006,30.603891367782136,0.28198614716529846,-16.996715545654297,0.17528009414672852,0.7453250736452537
43000,27.491571731212233,0.02853512172300905,0.006,30.564592922552073,0.3306061923503876,-18.372947692871094,-0.558349609375,0.7988076948567359
44000,29.06173514224029,0.0283206752550925,0.006,30.562172153105234,0.3545965254306793,-19.15039825439453,1.9726948738098145,0.9512340069242388
45000,38.33812044181434,0.028204744950906906,0.006,30.842707876973048,0.38555097579956055,-20.296125411987305,-3.9577438831329346,1.1450394198689675
46000,29.69422770752974,0.027974862449809283,0.006,30.868326075223823,0.3944220542907715,-20.314069747924805,-3.542851448059082,0.9278255393812738
47000,40.042539230880884,0.02803676678501806,0.006,31.194048878193218,0.40757742524147034,-20.886014938354492,-3.9648494720458984,0.9711771694753228
48000,30.16772431892519,0.027825478128497755,0.006,31.218599820828437,0.34741899371147156,-20.87203025817871,-4.703611373901367,2.471082998653378
49000,38.528988726912786,0.0278619436403136,0.006,31.481225654508407,0.3203488886356354,-21.32190704345703,-2.4385764598846436,3.5037300241437457
50000,46.0263328705994,0.02866596841586022,0.006,31.92463688031886,0.42314210534095764,-21.625574111938477,-4.050518035888672,0.8587966706826822
51000,43.417134300165515,0.028728159029772757,0.006,32.2612651114688,0.4228689670562744,-22.134639739990234,-3.742875337600708,1.155662772795559
52000,32.12175044469533,0.028541422386855413,0.006,32.28922510343277,0.42498114705085754,-21.915151596069336,-4.102828025817871,0.865619371594961
53000,44.79114604707869,0.028544092157977187,0.006,32.64938700282515,0.4345008134841919,-22.79481315612793,-3.978069305419922,1.2734212359776704
54000,40.03856332191116,0.028537647704392582,0.006,32.86165387053461,0.33476173877716064,-19.847991943359375,-2.3684120178222656,0.8346995854035308
55000,48.04958666514749,0.028621823173640263,0.006,33.28247745237625,0.45755133032798767,-23.6416072845459,-2.22349214553833,1.1284937755865996
56000,54.7788997821598,0.02889351585182157,0.006,33.87363967523067,0.44253838062286377,-24.250032424926758,-4.415299892425537,1.7160837936002145
57000,53.72483797280161,0.02903453890685529,0.006,34.392218856149526,0.47335460782051086,-24.868785858154297,-5.8333821296691895,1.2066729532788056
58000,45.931311728234796,0.028987938825533226,0.006,34.67560013237358,0.4858638048171997,-25.19039535522461,-3.312228202819824,1.0201381443941442
59000,31.080070029197337,0.028838808447852447,0.006,34.64463245595399,0.2935948669910431,-19.530054092407227,-5.427340507507324,0.7580680532428511
60000,50.22850450784834,0.02898168653500723,0.006,35.02283809830265,0.497284859418869,-25.771265029907227,-3.5014429092407227,1.0737077037333491
61000,38.915238804779776,0.028948208681731705,0.006,35.12226912016789,0.2512251138687134,-18.799409866333008,3.114497184753418,1.1952983843063516
62000,44.229436789760356,0.028960908442369083,0.006,35.32605730998535,0.4773949086666107,-26.115468978881836,-5.023609161376953,1.7073654079945708
63000,36.04623001058274,0.028851445798448005,0.006,35.34953198212695,0.3002803325653076,-21.36714744567871,8.828489303588867,1.9963663304844033
64000,70.00802453021659,0.03228017677082697,0.006,36.04521249436755,0.28601160645484924,-20.915925979614258,1.0974884033203125,1.6389259805204222
65000,32.071222077239824,0.03209389954716515,0.006,35.94951629155681,0.13108739256858826,-13.815427780151367,5.441164016723633,0.7995493812676261
66000,70.61144003864463,0.032775698651391565,0.006,36.5783139491244,0.4705055356025696,-27.430191040039062,-4.518002510070801,2.339878063409858
67000,71.81919350677121,0.03310553344636021,0.006,37.19056507711506,0.49128690361976624,-28.07704734802246,-4.4111223220825195,2.0094884252127483
68000,35.681989812101314,0.03302205457273089,0.006,37.12222830269766,0.22159479558467865,-18.224367141723633,4.313452243804932,0.7495032940386983
69000,71.02915071115454,0.03337955512447987,0.006,37.66963494745691,0.4063265919685364,-28.77592658996582,-4.1492414474487305,4.7638892878926855
