step,mean,std,n,ci95_low,ci95_high
10000,4.584275182181841,3.1231198870494965,3,1.0501323314828204,8.11841803288086
20000,3.1780809442265254,1.3217442231115117,3,1.6823865535205278,4.6737753349325235
30000,3.279839258929181,1.0988260807000418,3,2.0364004932990696,4.523278024559293
40000,3.362487924540259,2.287461555212195,3,0.7739814970014045,5.950994352079113
50000,3.507502043307363,1.5356964217487277,3,1.769697948026624,5.245306138588102
60000,4.3477805495155115,1.7994299966131204,3,2.311533819367866,6.384027279663157
70000,3.166422012240222,0.873485755220761,3,2.1779798298566027,4.154864194623841
80000,3.057021835683908,0.4956844418700101,3,2.4961020856282587,3.6179415857395574
90000,2.8901104870545478,0.6217377755948578,3,2.186547961728649,3.5936730123804463
100000,3.454782970266585,1.0688893084659037,3,2.245220851512248,4.664345089020922
110000,4.722141234618206,0.5031413750773309,3,4.152783170269188,5.291499298967224
120000,3.940733658125621,0.45855888689401936,3,3.4218254284220087,4.459641887829233
130000,3.1921154881153453,1.1601141355760247,3,1.8793227595229498,4.504908216707741
140000,5.708636444772992,2.0996945185934526,3,3.332608421542205,8.08466446800378
150000,3.2933789049396256,0.9182801367355322,3,2.2542471080335638,4.332510701845687
160000,4.064471154937453,1.0061391752580573,3,2.925917496529617,5.203024813345289
170000,3.4323538829431137,1.6416910521451153,3,1.5746055720140364,5.290102193872191
180000,4.6002617581882035,1.7921252020640344,3,2.5722811812351654,6.628242335141241
190000,4.150258635532393,1.3908320503943354,3,2.5763840084946446,5.724133262570142
200000,2.419305319348751,0.9608482311141318,3,1.3320031889758763,3.506607449721626
210000,3.0832618677409567,0.8397494764080863,3,2.132995878679087,4.033527856802826
220000,3.509504913800431,1.9807729822521327,3,1.2680492773670902,5.750960550233772
230000,4.482316343644807,1.0097726610012738,3,3.3396510090519627,5.624981678237651
240000,5.056736095400103,2.7414006253043883,3,1.9545492530069524,8.158922937793253
250000,3.6799680412383906,0.7740085879891212,3,2.804094870642412,4.55584121183437
260000,5.507236330824193,0.4368029387063435,3,5.012947274104135,6.00152538754425
270000,4.0805155837151315,1.6940393185519336,3,2.163529632810944,5.997501534619319
280000,3.30560831113082,0.6647290839476054,3,2.553396540642386,4.057820081619254
290000,3.3611693974796957,1.060872942488887,3,2.1606786507926747,4.561660144166717
300000,4.047194915302211,2.6838690680394848,3,1.01011115865369,7.084278671950733
310000,3.5107154844631587,1.1851526237576682,3,2.1695890392028883,4.851841929723429
320000,3.1841372929670784,1.5093294352520648,3,1.4761702517194115,4.892104334214745
330000,6.521085467368649,2.6206307081883584,3,3.5555626515231182,9.48660828321418
340000,5.1615872000768634,3.0691321788186987,3,1.6885371924226074,8.634637207731119
350000,3.0042453499226074,0.49385172592854387,3,2.4453995131895794,3.5630911866556354
360000,4.2118520101780055,0.39309758168950937,3,3.7670202207497963,4.656683799606214
370000,4.145774411541409,0.7856807612787303,3,3.2566929334594947,5.034855889623324
380000,3.5651351873733343,1.472218634581465,3,1.8991629704094137,5.231107404337255
390000,3.0839837395945118,0.4082199497535161,3,2.6220393797521266,3.545928099436897
400000,3.9609032731267377,0.7865643708058001,3,3.070821896736131,4.850984649517344
410000,3.591616463001157,1.655907385957849,3,1.7177808559308838,5.46545207007143
420000,3.335615099008328,2.3338488939105817,3,0.6946164561998462,5.976613741816809
430000,4.026127852934942,1.0787830590192864,3,2.8053699014718356,5.246885804398048
440000,3.718733158023756,0.682330423964545,3,2.9466035962774413,4.490862719770071
450000,3.228519754149184,0.2903230121702645,3,2.8999883384614313,3.5570511698369365
460000,4.130358708888672,2.3817419617796314,3,1.4351639578522253,6.8255534599251195
470000,3.0356005783931894,0.906370192035588,3,2.0099461526530784,4.061255004133301
